Selection of zonal-annual-mean climate variables from NorESM2-MM CMIP6 pre-industrial control spin-up simulation [creation data: 2020-01-02T06:12:27Z] 

Reference for NorESM2: Seland, Ø., Bentsen, M., Olivié, D., Toniazzo, T., Gjermundsen, A., Graff, L. S., Debernard, J. B., Gupta, A. K., He, Y.-C., Kirkevåg, A., Schwinger, J., Tjiputra, J., Aas, K. S., Bethke, I., Fan, Y., Griesfeller, J., Grini, A., Guo, C., Ilicak, M., Karset, I. H. H., Landgren, O., Liakka, J., Moseid, K. O., Nummelin, A., Spensberger, C., Tang, H., Zhang, Z., Heinze, C., Iversen, T., and Schulz, M.: Overview of the Norwegian Earth System Model (NorESM2) and key climate response of CMIP6 DECK, historical, and scenario simulations, Geosci. Model Dev., 13, 6165–6200, https://doi.org/10.5194/gmd-13-6165-2020, 2020. 
 
Latitude	Surface Air Temperature (K)	Precipitation (kg m-2 s-1)	Snowfall (kg m-2 s-1)	Evaporation (kg m-2 s-1)	Incoming Shortwave Radiation TOA (W m-2)	Outgoing Shortwave Radiation TOA (W m-2)	Incoming Shortwave Radiation SFC (W m-2)	Outgoing Shortwave Radiation SFC (W m-2)	Outgoing Longwave Radiation TOA (W m-2)	Incoming Longwave Radiation SFC (W m-2)	Outgoing Longwave Radiation SFC (W m-2)	Sensible Heat Flux (W m-2)	Latent Heat Flux (W m-2)
-80.57591623036649	237.01008237178283	3.841162887897198e-06	3.6232909403324264e-06	4.161513373782872e-08	177.5398610784196	124.41604197043583	130.22705862959467	107.3519747922632	156.2027576512289	131.93937115857955	178.1539662536203	-23.555154811647707	0.11227491144186244
-79.63350785340315	237.15810990924345	4.112004611827685e-06	3.886766311448024e-06	3.9307715345414254e-08	178.6292175061367	125.19280531764942	130.98197615862844	108.0263498672802	156.42058560595666	133.0189172546976	178.68706989546706	-22.99867058742912	0.10538843510381508
-78.69109947643979	237.5833232299015	4.5774261718260695e-06	4.295388870074762e-06	3.573042716874052e-08	179.83043824233928	126.02576211389594	131.811147790725	108.72074524815775	156.9769186094943	134.19871841729324	179.92819231370086	-22.788357054905227	0.0949721175023471
-77.74869109947645	238.3914130317566	5.357456488398865e-06	4.951634718800099e-06	3.1863468805991885e-07	181.14609772989434	124.71424560539643	131.56853788827812	106.07878876223964	158.38594735162985	136.57454332039597	183.3769647687465	-17.06046387520742	0.8365794616853707
-76.80628272251309	239.553911189612	6.84334919851122e-06	6.2119612567898905e-06	6.955976576011182e-07	182.57919187234964	123.28921080095913	130.7769683555042	102.89805107102269	160.14972993852157	140.77500604896238	187.87062044206095	-13.466514711026353	1.8248994263664453
-75.86387434554973	241.04443987577835	8.546709963435984e-06	7.665509206023345e-06	7.855939899900919e-07	184.13321004646463	123.76251192373229	130.50116560680055	102.26234242029159	162.00852549364214	145.88648232429173	192.68953510535545	-14.229710322277949	2.074828674618842
-74.92146596858639	242.7761800289009	9.403501801520263e-06	8.401772938911626e-06	1.0978816800397059e-06	185.81224149874546	123.3997034874236	130.06725039922472	100.54542072629374	164.43995219264036	151.6711100165267	198.81691699258087	-13.372694897022198	2.8978811866040157
-73.97905759162303	244.35222794210534	1.0127935766850793e-05	9.089422126616489e-06	1.4437040920340978e-06	187.62111023753022	122.36094501737281	128.91347731589516	97.3715444153563	166.86807836205264	158.10612199427695	204.71927947862326	-11.130490789259904	3.777767174022427
-73.03664921465969	246.3850994409999	1.0776301607375019e-05	9.694693110910231e-06	1.7317150256971791e-06	189.5655694811301	121.41497153453257	127.62939102501696	94.13980592596508	169.75913769168216	165.78209355619944	212.0629165832238	-9.84622754465605	4.499329998069482
-72.09424083769633	248.89128234041698	1.1354456348233042e-05	1.0303794231334394e-05	2.1901475284772425e-06	191.65257304660523	120.14596977936247	126.11057661352	90.36988511235245	173.28778101516096	174.88132792606382	220.91565064515154	-8.915189493540627	5.686933235262008
-71.15183246073298	251.7242703947302	1.2728382291469759e-05	1.1563944981985941e-05	2.9634315273983244e-06	193.89069752659614	118.26801523150074	123.72175330261744	85.17275660638826	177.04785661136358	185.79622607828458	231.45718259688024	-6.327402938952815	7.708834209641569
-70.20942408376963	254.43366684912183	1.4669268738325387e-05	1.3262836619614228e-05	3.916097311699264e-06	196.2908055122446	115.42609199875606	120.1911240818724	77.83218450994832	180.62018990000632	197.81166820922397	242.29516576893982	0.10662950298683427	10.135478810570365
-69.26701570680629	257.10483838500863	1.6813030218802534e-05	1.5111761613031486e-05	4.863605917658495e-06	198.8672127535376	112.35975183846242	116.30528767271916	69.71455506080463	183.9434421921865	210.1233829068194	253.10171682562455	4.361305041136637	12.473628116575572
-68.32460732984293	260.0124253040035	1.8927252025823127e-05	1.6913091471458e-05	5.857957592481263e-06	201.64000648384211	109.38280920335555	112.61689647802054	61.723081484676314	187.37677663955512	222.75014267561463	264.7123227533866	7.523530323720219	14.991125551708516
-67.38219895287958	262.9747184408382	2.1055207115439363e-05	1.865257352376159e-05	6.945372865813652e-06	204.640829298703	106.07234873293926	109.07894280120686	53.365364479189516	190.80253319188702	235.15698054263578	276.5578221687479	11.306768772300577	17.794989188220043
-66.43979057591623	265.4181449064925	2.3035700901651943e-05	2.012435832232752e-05	8.22097547119275e-06	207.94146310548373	101.09074926049999	104.17492000028624	41.5590802229991	193.61620172372872	246.99917229264838	287.3367129539391	17.577875600097624	20.98391315444797
-65.49738219895288	267.40656891253803	2.4483115829866446e-05	2.0918862061552004e-05	9.36492829170015e-06	211.63471764634778	96.20077937661081	98.52059578742777	28.574582539696582	195.82159876598433	257.55741866796893	296.8025903964224	22.497043325566537	23.679215173604195
-64.55497382198953	269.2398884814043	2.5310477072083098e-05	2.0675291102684392e-05	1.0775297812741466e-05	215.56785977269598	93.35867832732482	93.99764381356368	18.449203960311227	197.67789756906996	267.66648099369473	305.844299582956	26.524673557144204	27.073453930475356
-63.61256544502618	270.83193891414953	2.5813082079332116e-05	1.972667836162568e-05	1.1888181837318462e-05	219.6668242525401	93.265295962753	92.1503625324534	13.544990395437502	199.0730260108994	275.4602448183725	312.8183081810805	25.74881758784247	29.818367535813813
-62.67015706806283	271.9692619410098	2.6376041177994848e-05	1.8573479165280306e-05	1.2487551821267526e-05	223.88960366490952	94.33005545412932	92.14373934754134	11.494167852807035	200.11596891002569	280.26038363661394	316.9051538295252	21.915685783698986	31.302232438192
