Selection of zonal-mean variables from ICE-6G_C 

References: 
Argus, D.F., Peltier, W.R., Drummond, R. and Moore, A.W.(2014) The Antarctica component of postglacial rebound model ICE-6G_C (VM5a) based upon GPS positioning, exposure age dating of ice thicknesses, and relative sea level histories. Geophys. J. Int., 198(1), 537-563, doi:10.1093/gji/ggu140. 
& 
Peltier, W.R., Argus, D.F. and Drummond, R. (2015) Space geodesy constrains ice-age terminal deglaciation: The global ICE-6G_C (VM5a) model. J. Geophys. Res. Solid Earth, 120, 450-487, doi:10.1002/2014JB011176. 

Latitude	lf_pd	lf_lgm	orog_pd	orog_lgm	if_pd	if_lgm
-17.5	0.2414352035522461	0.26442901611328123	734.48291015625	757.2787475585938	0.0	0.0
-16.5	0.2388888931274414	0.2699074172973633	729.6072387695312	734.234619140625	0.0	0.0
-15.5	0.23155864715576172	0.26157405853271487	791.7127075195312	786.423583984375	0.0	0.0
-14.5	0.21859567642211913	0.25185182571411135	873.4151611328125	844.0390625	0.0	0.0
-13.5	0.20841047286987305	0.24205245971679687	867.7117919921875	832.8438110351562	0.0	0.0
-12.5	0.2024691390991211	0.2434413719177246	721.2307739257812	683.2520141601562	0.0	0.0
-11.5	0.19043210983276368	0.2429783821105957	756.5635986328125	677.1288452148438	0.0	0.0
-10.5	0.1930555534362793	0.24992284774780274	725.3628540039062	638.9204711914062	0.0	0.0
-9.5	0.20702159881591797	0.250771598815918	580.9075317382812	563.8736572265625	0.0	0.0
-8.5	0.22484567642211914	0.269135799407959	536.720458984375	542.312255859375	0.0	0.0
-7.5	0.2381944465637207	0.27067901611328127	511.5484619140625	535.4733276367188	0.0	0.0
-6.5	0.23811729431152343	0.2824074172973633	536.8650512695312	535.7536010742188	0.0	0.0
-5.5	0.23618827819824217	0.2912036895751953	444.7770080566406	441.68988037109375	0.0	0.0
-4.5	0.2390431785583496	0.28842592239379883	419.632568359375	432.8608703613281	0.0	0.0
-3.5	0.2534722137451172	0.29498456954956054	448.381591796875	480.0496520996094	0.0	0.0
-2.5	0.24243825912475586	0.28533952713012695	377.4438781738281	412.64715576171875	0.0	0.0
-1.5	0.23564813613891603	0.2770061874389648	430.8119201660156	452.38580322265625	0.0	0.0
-0.5	0.21905864715576173	0.2659722137451172	473.4006652832031	473.9486083984375	0.0	0.0
0.5	0.21921297073364257	0.2627314758300781	444.1224670410156	457.5921630859375	0.0	0.0
1.5	0.21504629135131836	0.2530864334106445	451.3688659667969	468.3537292480469	0.0	0.0
2.5	0.20771604537963867	0.2472222137451172	481.980712890625	490.6805114746094	0.0	0.0
3.5	0.20092592239379883	0.24591047286987305	477.9131774902344	471.5043029785156	0.0	0.0
4.5	0.21157405853271485	0.26566356658935547	547.5640869140625	520.5339965820312	0.0	0.0
5.5	0.22924381256103515	0.27492284774780273	602.8389892578125	592.5729370117188	0.0	0.0
6.5	0.23325618743896484	0.2850308609008789	544.0497436523438	530.5079956054688	0.0	0.0
7.5	0.24521604537963868	0.2945987701416016	491.1690368652344	488.234375	0.0	0.0
8.5	0.2506944465637207	0.30154321670532225	498.5800476074219	501.1107482910156	0.0	0.0
9.5	0.24282405853271485	0.294521598815918	510.32794189453125	502.6327819824219	0.0	0.0
10.5	0.2375	0.28896604537963866	493.286376953125	494.4569396972656	0.0	0.0
11.5	0.2148919677734375	0.263271598815918	449.79302978515625	447.6663513183594	0.0	0.0
12.5	0.2209105110168457	0.25385801315307616	419.99737548828125	453.22723388671875	0.0	0.0
13.5	0.23587961196899415	0.26404321670532227	380.32305908203125	428.15765380859375	0.0	0.0
14.5	0.25293210983276365	0.28109567642211913	486.8999328613281	526.7119750976562	0.0	0.0
15.5	0.25987653732299804	0.2934413528442383	480.42901611328125	513.7969970703125	0.0	0.0
16.5	0.27368825912475586	0.3005401229858398	454.4690246582031	502.1180114746094	0.0	0.0
17.5	0.291589527130127	0.31450618743896486	515.2462158203125	568.9985961914062	0.0	0.0
18.5	0.3111111068725586	0.3439043426513672	470.0218200683594	512.5382080078125	0.0	0.0
19.5	0.31118825912475584	0.34266975402832034	550.3527221679688	586.0087280273438	0.0	0.0
20.5	0.3200617218017578	0.3667438507080078	526.4078979492188	545.14208984375	0.0	0.0
21.5	0.33672840118408204	0.3902777862548828	481.0215148925781	503.6172180175781	0.0	0.0
22.5	0.35856483459472654	0.40478397369384767	494.2587585449219	522.0413818359375	0.0	0.0
23.5	0.36311729431152345	0.39212963104248044	610.5100708007812	659.0210571289062	0.0	0.0
24.5	0.36057098388671877	0.3986882781982422	585.0146484375	619.0834350585938	0.0	0.0
25.5	0.37677467346191407	0.4236882781982422	605.65966796875	624.7366943359375	0.0	0.0
26.5	0.3902777862548828	0.4304012680053711	582.472412109375	614.8909301757812	0.0	0.0
