<<<<<<< HEAD
Multi-Model LGM-PI SAT reconstruction from PMIP3 & PMIP4 
PMIP3 MAT Global Mean: -4.71C 
PMIP3 MAP Global Mean: -0.29 
PMIP4 MAT Global Mean: -4.77C 
PMIP4 MAP Global Mean: -0.33 
Reference: Soured data from: Kageyama, M., Harrison, S. P., Kapsch, M.-L., Lofverstrom, M., Lora, J. M., Mikolajewicz, U., Sherriff-Tadano, S., Vadsaria, T., Abe-Ouchi, A., Bouttes, N., Chandan, D., Gregoire, L. J., Ivanovic, R. F., Izumi, K., LeGrande, A. N., Lhardy, F., Lohmann, G., Morozova, P. A., Ohgaito, R., Paul, A., Peltier, W. R., Poulsen, C. J., Quiquet, A., Roche, D. M., Shi, X., Tierney, J. E., Valdes, P. J., Volodin, E., and Zhu, J.: The PMIP4 Last Glacial Maximum experiments: preliminary results and comparison with the PMIP3 simulations, Clim. Past, 17, 1065–1089, https://doi.org/10.5194/cp-17-1065-2021, 2021. 

lat	pmip3_mat_mean	pmip3_map_mean	pmip4_mat_mean	pmip4_map_mean	pmip_mat_max	pmip_mat_min	pmip_map_max	pmip_map_min
-57.5	-3.8560920976064876	-0.37818118999565675	-5.761584482789904	-0.48594836238103867	-0.23833333333333334	-11.886473684210527	-0.07984018264840183	-0.9276197548666186
-56.5	-3.687987244424788	-0.38581741814307	-5.5058710830702005	-0.48752364281074667	-0.2316666666666667	-11.08121052631579	-0.06736529680365297	-0.9006118240807498
-55.5	-3.559497863278931	-0.3887737354258622	-5.2640136656092595	-0.4862350586582917	-0.305	-10.278412698412698	-0.07501369863013699	-0.8704727114590128
-54.5	-3.444558888614631	-0.3896295883845406	-5.016232205119776	-0.47565438527059756	-0.38166666666666665	-9.479470899470899	-0.08489041095890411	-0.835436109299123
-53.5	-3.324019852206979	-0.3922990082764567	-4.747347350843463	-0.461362917885865	-0.38833333333333336	-8.767830687830688	-0.08132876712328767	-0.7978047401609046
-52.5	-3.1874977878359263	-0.40148252583599936	-4.48293542765501	-0.4507933066725194	-0.3	-8.143492063492063	-0.06123287671232877	-0.7575786040443575
-51.5	-3.058780925547161	-0.4117388075806344	-4.239330077392738	-0.44079175399317294	-0.19833333333333333	-7.585368421052632	-0.041013698630136985	-0.7206393655371306
-50.5	-2.947188809883498	-0.41552056395656184	-4.024471436271744	-0.43233490827983456	-0.15166666666666667	-7.069578947368421	-0.03695890410958904	-0.6858015861571737
-49.5	-2.8490543561367954	-0.41658009270279545	-3.841233325755115	-0.42179118817868483	-0.215	-6.690846560846561	-0.09782191780821917	-0.6516460100021744
-48.5	-2.7797623461871352	-0.4065814333741075	-3.6955711819917263	-0.40506431601808396	-0.3183333333333333	-6.368095238095238	-0.1682283105022831	-0.6177690802348337
-47.5	-2.729323566426683	-0.38532224221358624	-3.569522437664224	-0.38151509915562265	-0.43166666666666664	-6.145999999999999	-0.20234703196347031	-0.583943763518385
-46.5	-2.682680907886476	-0.3667946265963041	-3.486790439856659	-0.35928041049660997	-0.55	-5.946	-0.18726027397260275	-0.5501297764960346
-45.5	-2.6437258982857426	-0.3537214641094752	-3.415887138811248	-0.3359856491360166	-0.66	-5.769365079365079	-0.163337899543379	-0.5211656157135609
-44.5	-2.608066833229809	-0.3402714699652476	-3.342475945016773	-0.32030200249178387	-0.74	-5.594947368421052	-0.15972172211350297	-0.49757045009784745
-43.5	-2.573791622170445	-0.3206025676906197	-3.2682865034971695	-0.304680152109451	-0.8200000000000001	-5.426526315789474	-0.14545596868884544	-0.47956164383561645
