zonal-monthly-mean surface air temperature from NorESM2-MM CMIP6 pre-industrial control spin-up simulation [creation data: 2020-01-02T06:12:27Z] 

Reference for NorESM2: Seland, Ø., Bentsen, M., Olivié, D., Toniazzo, T., Gjermundsen, A., Graff, L. S., Debernard, J. B., Gupta, A. K., He, Y.-C., Kirkevåg, A., Schwinger, J., Tjiputra, J., Aas, K. S., Bethke, I., Fan, Y., Griesfeller, J., Grini, A., Guo, C., Ilicak, M., Karset, I. H. H., Landgren, O., Liakka, J., Moseid, K. O., Nummelin, A., Spensberger, C., Tang, H., Zhang, Z., Heinze, C., Iversen, T., and Schulz, M.: Overview of the Norwegian Earth System Model (NorESM2) and key climate response of CMIP6 DECK, historical, and scenario simulations, Geosci. Model Dev., 13, 6165–6200, https://doi.org/10.5194/gmd-13-6165-2020, 2020. 
 
Latitude	0	1	2	3	4	5	6	7	8	9	10	11
21.204188481675388	292.89	293.45	294.89	297.1	298.76	299.71	300.03	300.24	299.73	298.3	296.15	293.79
22.146596858638745	292.28	292.88	294.38	296.7	298.47	299.54	299.88	300.1	299.57	298.0	295.67	293.2
23.089005235602087	291.68	292.28	293.82	296.2	298.07	299.29	299.65	299.89	299.35	297.65	295.18	292.62
24.031413612565444	291.03	291.64	293.22	295.63	297.61	299.0	299.38	299.64	299.1	297.26	294.65	292.0
24.9738219895288	290.39	291.02	292.63	295.07	297.15	298.72	299.17	299.47	298.91	296.91	294.11	291.37
25.916230366492144	289.71	290.37	292.08	294.59	296.82	298.62	299.14	299.47	298.82	296.58	293.56	290.7
26.8586387434555	288.88	289.53	291.27	293.81	296.18	298.27	298.9	299.23	298.45	295.98	292.78	289.86
27.801047120418843	287.75	288.4	290.19	292.79	295.31	297.68	298.45	298.74	297.83	295.13	291.74	288.76
28.7434554973822	286.52	287.17	289.06	291.75	294.38	297.02	297.94	298.22	297.2	294.27	290.71	287.6
29.685863874345543	285.48	286.14	288.1	290.89	293.64	296.49	297.58	297.86	296.69	293.52	289.76	286.57
30.6282722513089	284.6	285.25	287.3	290.15	293.0	296.03	297.31	297.59	296.25	292.84	288.94	285.68
31.570680628272257	283.86	284.47	286.56	289.46	292.34	295.51	296.99	297.31	295.85	292.26	288.24	284.97
32.5130890052356	283.01	283.57	285.71	288.67	291.62	294.89	296.58	296.93	295.35	291.6	287.49	284.18
33.455497382198956	282.05	282.58	284.75	287.77	290.83	294.19	296.09	296.46	294.73	290.83	286.64	283.3
34.3979057591623	281.06	281.61	283.88	286.99	290.16	293.61	295.71	296.07	294.16	290.08	285.79	282.39
35.340314136125656	280.32	280.9	283.24	286.35	289.57	293.11	295.4	295.73	293.63	289.44	285.12	281.72
36.282722513089	279.81	280.44	282.89	286.11	289.37	292.96	295.45	295.72	293.39	289.07	284.7	281.24
37.225130890052355	279.29	279.92	282.59	285.94	289.31	292.96	295.67	295.88	293.26	288.77	284.36	280.84
38.16753926701571	278.4	279.03	281.95	285.48	289.06	292.75	295.65	295.81	292.94	288.22	283.7	280.08
39.10994764397907	277.6	278.25	281.34	285.02	288.8	292.52	295.54	295.67	292.6	287.67	283.06	279.36
40.0523560209424	276.73	277.42	280.67	284.55	288.51	292.26	295.4	295.49	292.2	287.05	282.35	278.59
40.994764397905755	275.7	276.45	279.84	283.83	287.9	291.67	294.92	295.0	291.56	286.26	281.48	277.66
41.93717277486911	274.5	275.22	278.79	282.86	287.03	290.79	294.04	294.13	290.64	285.29	280.49	276.6
42.87958115183247	273.55	274.26	278.03	282.2	286.5	290.22	293.39	293.44	289.88	284.5	279.68	275.76
43.8219895287958	272.72	273.45	277.39	281.75	286.18	289.92	293.06	293.04	289.39	283.93	279.01	275.04
44.764397905759154	271.6	272.32	276.5	281.14	285.74	289.53	292.59	292.47	288.75	283.25	278.17	274.11
45.70680628272251	270.33	271.11	275.44	280.43	285.1	288.93	291.91	291.68	287.92	282.39	277.17	273.03
46.64921465968587	269.24	270.07	274.35	279.65	284.44	288.26	291.19	290.89	287.09	281.57	276.25	272.04
47.591623036649224	268.22	269.07	273.31	278.86	283.83	287.63	290.51	290.15	286.31	280.8	275.37	271.11
48.53403141361255	267.29	268.24	272.41	278.07	283.24	287.06	289.86	289.44	285.58	280.1	274.56	270.21
49.47643979057591	266.48	267.49	271.6	277.29	282.64	286.49	289.24	288.78	284.9	279.48	273.84	269.44
50.41884816753927	265.67	266.8	270.89	276.53	282.06	285.99	288.71	288.19	284.27	278.91	273.16	268.68
51.36125654450262	264.94	266.17	270.25	275.81	281.52	285.52	288.2	287.69	283.74	278.44	272.61	268.03
52.30366492146598	264.33	265.63	269.68	275.13	280.94	284.99	287.64	287.17	283.23	278.02	272.13	267.49
53.24607329842931	263.74	265.11	269.12	274.55	280.49	284.54	287.15	286.66	282.77	277.65	271.72	267.02
54.188481675392666	263.21	264.62	268.58	273.96	279.89	283.94	286.56	286.08	282.29	277.28	271.3	266.56
55.13089005235602	262.66	264.12	268.05	273.33	279.32	283.43	285.99	285.5	281.76	276.85	270.79	266.08
56.07329842931938	261.93	263.45	267.45	272.79	278.85	283.02	285.46	284.93	281.22	276.34	270.16	265.41
57.01570680628271	261.05	262.7	266.83	272.29	278.35	282.64	285.04	284.45	280.71	275.83	269.48	264.59
57.958115183246065	260.2	261.97	266.23	271.79	277.92	282.37	284.71	284.08	280.35	275.48	268.93	263.79
58.90052356020942	259.0	261.01	265.45	271.23	277.54	282.14	284.41	283.7	279.93	274.97	268.09	262.58
59.84293193717278	257.41	259.57	264.15	270.23	276.78	281.71	284.04	283.21	279.25	274.04	266.65	260.81
60.785340314136135	255.48	257.75	262.48	268.95	275.96	281.13	283.58	282.61	278.4	272.8	264.87	258.77
61.727748691099464	253.9	256.11	260.91	267.76	275.13	280.61	283.18	282.13	277.68	271.75	263.34	257.07
62.67015706806282	252.5	254.62	259.52	266.74	274.44	280.14	282.79	281.72	277.11	270.87	262.02	255.6
63.61256544502618	251.23	253.17	258.13	265.69	273.72	279.58	282.25	281.16	276.5	269.93	260.76	254.25
64.55497382198953	249.98	251.6	256.51	264.39	272.74	278.82	281.56	280.45	275.76	268.85	259.42	252.89
65.49738219895289	248.83	250.09	254.92	263.13	271.85	278.1	280.92	279.77	275.03	267.84	258.2	251.65
66.43979057591622	247.71	248.65	253.41	261.85	270.91	277.31	280.19	278.99	274.25	266.87	257.09	250.5
67.38219895287958	246.72	247.46	252.16	260.81	270.2	276.76	279.4	278.11	273.4	265.83	255.87	249.36
68.32460732984293	246.13	246.58	250.99	259.71	269.34	276.01	278.62	277.29	272.67	265.0	255.04	248.67
69.26701570680629	245.84	245.98	250.08	258.79	268.53	275.18	277.66	276.42	271.95	264.3	254.55	248.32
70.20942408376962	245.65	245.51	249.26	257.79	267.65	273.91	276.42	275.39	271.19	263.7	254.27	248.13
71.15183246073298	245.32	244.96	248.38	256.76	266.91	272.95	275.37	274.53	270.52	263.08	253.75	247.69
72.09424083769633	244.85	244.24	247.4	255.72	266.23	272.23	274.55	273.74	269.81	262.26	252.94	247.03
73.03664921465969	244.47	243.61	246.46	254.72	265.56	271.59	273.83	273.05	269.16	261.46	252.25	246.51
73.97905759162305	244.28	243.25	245.78	253.99	265.08	271.19	273.1	272.33	268.59	260.82	251.82	246.18
74.92146596858638	243.72	242.56	244.84	253.14	264.62	270.9	272.7	271.78	267.86	259.8	250.99	245.47
75.86387434554973	243.18	241.87	243.94	252.35	264.22	270.7	272.35	271.23	267.12	258.85	250.16	244.79
76.80628272251309	242.5	241.03	242.96	251.53	263.82	270.51	272.05	270.69	266.38	257.85	249.2	243.99
77.74869109947645	241.82	240.16	242.02	250.73	263.47	270.37	271.87	270.32	265.76	256.82	248.24	243.17
78.6910994764398	241.13	239.29	241.1	249.93	263.14	270.31	271.82	270.12	265.26	255.79	247.31	242.36
79.63350785340313	240.68	238.67	240.4	249.31	262.95	270.36	271.89	270.09	265.0	255.07	246.67	241.85
80.57591623036649	240.15	238.0	239.62	248.66	262.71	270.35	271.87	269.94	264.65	254.26	245.94	241.29
81.51832460732984	239.65	237.4	238.96	248.15	262.72	270.59	272.08	270.07	264.54	253.65	245.36	240.72
82.4607329842932	238.88	236.58	238.11	247.55	262.7	270.76	272.19	270.13	264.55	253.15	244.77	239.94
83.40314136125653	238.47	236.04	237.54	247.22	262.86	270.94	272.25	270.28	264.93	252.99	244.45	239.48
84.34554973821989	238.37	235.8	237.16	246.96	262.94	271.01	272.23	270.39	265.31	252.87	244.2	239.38
85.28795811518324	238.42	235.85	237.03	246.85	263.01	271.05	272.23	270.46	265.6	252.83	244.19	239.55
86.2303664921466	238.44	235.93	236.93	246.76	263.05	271.06	272.24	270.48	265.71	252.73	244.23	239.74
87.17277486910996	238.41	235.94	236.82	246.66	263.08	271.05	272.24	270.48	265.72	252.6	244.28	239.97
88.11518324607329	238.41	235.94	236.71	246.62	263.12	271.06	272.23	270.49	265.67	252.46	244.32	240.22
89.05759162303664	238.42	235.92	236.66	246.61	263.16	271.09	272.2	270.49	265.64	252.37	244.38	240.43
90.0	238.43	235.86	236.72	246.64	263.15	271.09	272.18	270.49	265.58	252.3	244.43	240.5
